,rot,betaArmWidth,maxCorr,argRow,argCol
2247,0.16799999999999998,3.023875,207.06639070908594,493.0,955.0
2248,0.16799999999999998,3.02475,205.98631059358127,493.0,954.0
2249,0.16799999999999998,3.025625,205.98631059358127,493.0,954.0
2250,0.16799999999999998,3.0265,205.98631059358127,493.0,954.0
2251,0.16799999999999998,3.027375,205.98631059358127,493.0,954.0
2252,0.16799999999999998,3.02825,205.98631059358127,493.0,954.0
2253,0.16799999999999998,3.029125,205.98631059358127,493.0,954.0
2254,0.16799999999999998,3.03,205.98631059358127,493.0,954.0
2255,0.17166666666666663,2.995,202.1539975413085,493.0,960.0
2256,0.17166666666666663,2.995875,202.1539975413085,493.0,960.0
2257,0.17166666666666663,2.99675,202.1539975413085,493.0,960.0
2258,0.17166666666666663,2.997625,204.8916252673788,493.0,959.0
2259,0.17166666666666663,2.9985,204.8916252673788,493.0,959.0
2260,0.17166666666666663,2.999375,204.8916252673788,493.0,959.0
2261,0.17166666666666663,3.00025,204.8916252673788,493.0,959.0
2262,0.17166666666666663,3.001125,204.8916252673788,493.0,959.0
2263,0.17166666666666663,3.002,204.8916252673788,493.0,959.0
2264,0.17166666666666663,3.002875,207.81616579042873,493.0,958.0
2265,0.17166666666666663,3.00375,207.81616579042873,493.0,958.0
2266,0.17166666666666663,3.004625,207.81616579042873,493.0,958.0
2267,0.17166666666666663,3.0055,207.81616579042873,493.0,958.0
2268,0.17166666666666663,3.006375,207.81616579042873,493.0,958.0
2269,0.17166666666666663,3.00725,207.81616579042873,493.0,958.0
2270,0.17166666666666663,3.008125,209.15927233281676,493.0,957.0
2271,0.17166666666666663,3.009,209.15927233281676,493.0,957.0
2272,0.17166666666666663,3.009875,209.15927233281676,493.0,957.0
2273,0.17166666666666663,3.01075,209.15927233281676,493.0,957.0
2274,0.17166666666666663,3.011625,209.15927233281676,493.0,957.0
2275,0.17166666666666663,3.0125,209.15927233281676,493.0,957.0
2276,0.17166666666666663,3.013375,209.15927233281676,493.0,957.0
2277,0.17166666666666663,3.01425,208.59853280339416,493.0,956.0
2278,0.17166666666666663,3.015125,208.59853280339416,493.0,956.0
2279,0.17166666666666663,3.016,208.59853280339416,493.0,956.0
2280,0.17166666666666663,3.016875,208.59853280339416,493.0,956.0
2281,0.17166666666666663,3.01775,208.59853280339416,493.0,956.0
2282,0.17166666666666663,3.018625,208.59853280339416,493.0,956.0
2283,0.17166666666666663,3.0195,207.06607482506783,493.0,955.0
2284,0.17166666666666663,3.020375,207.06607482506783,493.0,955.0
2285,0.17166666666666663,3.02125,207.06607482506783,493.0,955.0
2286,0.17166666666666663,3.022125,207.06607482506783,493.0,955.0
2287,0.17166666666666663,3.023,207.06607482506783,493.0,955.0
2288,0.17166666666666663,3.023875,207.06607482506783,493.0,955.0
2289,0.17166666666666663,3.02475,205.9910054190661,493.0,954.0
2290,0.17166666666666663,3.025625,205.9910054190661,493.0,954.0
2291,0.17166666666666663,3.0265,205.9910054190661,493.0,954.0
2292,0.17166666666666663,3.027375,205.9910054190661,493.0,954.0
2293,0.17166666666666663,3.02825,205.9910054190661,493.0,954.0
2294,0.17166666666666663,3.029125,205.9910054190661,493.0,954.0
2295,0.17166666666666663,3.03,205.9910054190661,493.0,954.0
2296,0.1753333333333333,2.995,202.16125585240022,493.0,960.0
2297,0.1753333333333333,2.995875,202.16125585240022,493.0,960.0
2298,0.1753333333333333,2.99675,202.16125585240022,493.0,960.0
2299,0.1753333333333333,2.997625,204.89656581124103,493.0,959.0
2300,0.1753333333333333,2.9985,204.89656581124103,493.0,959.0
2301,0.1753333333333333,2.999375,204.89656581124103,493.0,959.0
2302,0.1753333333333333,3.00025,204.89656581124103,493.0,959.0
2303,0.1753333333333333,3.001125,204.89656581124103,493.0,959.0
2304,0.1753333333333333,3.002,204.89656581124103,493.0,959.0
2305,0.1753333333333333,3.002875,207.81351750353957,493.0,958.0
2306,0.1753333333333333,3.00375,207.81351750353957,493.0,958.0
2307,0.1753333333333333,3.004625,207.81351750353957,493.0,958.0
2308,0.1753333333333333,3.0055,207.81351750353957,493.0,958.0
2309,0.1753333333333333,3.006375,207.81351750353957,493.0,958.0
2310,0.1753333333333333,3.00725,207.81351750353957,493.0,958.0
2311,0.1753333333333333,3.008125,209.1544286735438,493.0,957.0
2312,0.1753333333333333,3.009,209.1544286735438,493.0,957.0
2313,0.1753333333333333,3.009875,209.1544286735438,493.0,957.0
2314,0.1753333333333333,3.01075,209.1544286735438,493.0,957.0
2315,0.1753333333333333,3.011625,209.1544286735438,493.0,957.0
2316,0.1753333333333333,3.0125,209.1544286735438,493.0,957.0
2317,0.1753333333333333,3.013375,209.1544286735438,493.0,957.0
2318,0.1753333333333333,3.01425,208.58915234254832,493.0,956.0
2319,0.1753333333333333,3.015125,208.58915234254832,493.0,956.0
2320,0.1753333333333333,3.016,208.58915234254832,493.0,956.0
2321,0.1753333333333333,3.016875,208.58915234254832,493.0,956.0
2322,0.1753333333333333,3.01775,208.58915234254832,493.0,956.0
2323,0.1753333333333333,3.018625,208.58915234254832,493.0,956.0
2324,0.1753333333333333,3.0195,207.06290944753098,493.0,955.0
2325,0.1753333333333333,3.020375,207.06290944753098,493.0,955.0
2326,0.1753333333333333,3.02125,207.06290944753098,493.0,955.0
2327,0.1753333333333333,3.022125,207.06290944753098,493.0,955.0
2328,0.1753333333333333,3.023,207.06290944753098,493.0,955.0
2329,0.1753333333333333,3.023875,207.06290944753098,493.0,955.0
2330,0.1753333333333333,3.02475,205.99386460354478,493.0,954.0
2331,0.1753333333333333,3.025625,205.99386460354478,493.0,954.0
2332,0.1753333333333333,3.0265,205.99386460354478,493.0,954.0
2333,0.1753333333333333,3.027375,205.99386460354478,493.0,954.0
2334,0.1753333333333333,3.02825,205.99386460354478,493.0,954.0
2335,0.1753333333333333,3.029125,205.99386460354478,493.0,954.0
2336,0.1753333333333333,3.03,205.99386460354478,493.0,954.0
2337,0.17899999999999996,2.995,202.1692410081763,493.0,960.0
2338,0.17899999999999996,2.995875,202.1692410081763,493.0,960.0
2339,0.17899999999999996,2.99675,202.1692410081763,493.0,960.0
2340,0.17899999999999996,2.997625,204.90282958417566,493.0,959.0
2341,0.17899999999999996,2.9985,204.90282958417566,493.0,959.0
2342,0.17899999999999996,2.999375,204.90282958417566,493.0,959.0
2343,0.17899999999999996,3.00025,204.90282958417566,493.0,959.0
2344,0.17899999999999996,3.001125,204.90282958417566,493.0,959.0
2345,0.17899999999999996,3.002,204.90282958417566,493.0,959.0
